area_name,latitude,longitude,total_routes,grade_distribution,type_distribution,bbox,depth,is_leaf,url
Ouaki,-21.2800318,55.4524677,133,"{""5.3"": 1, ""5.5"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}","{""Sport"": {""count"": 5, ""pct"": ""100.0%""}}","-21.2747843,55.4502361,-21.2852793,55.4546993",2,0,https://www.thecrag.com/en/climbing/africa/area/1451510706
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/1451510826
Patate à Durand,-20.90752985828,55.46978247779,7,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}","{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","-20.9037086,55.466843,-20.9112254,55.4728941",2,0,https://www.thecrag.com/en/climbing/africa/area/1451510886
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/1451510946
Ravine du trou,-21.22655543613,55.32788673333,8,{},"{""Bouldering"": {""count"": 3, ""pct"": ""100.0%""}}","-21.2253302,55.3267888,-21.2278604,55.3290097",2,0,https://www.thecrag.com/en/climbing/africa/area/1836084750
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/2929968264
Bras de la Plaine,-21.23764588722,55.48557575053,46,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}","{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","-21.2364288,55.4846207,-21.2395689,55.4866163",2,0,https://www.thecrag.com/en/climbing/africa/area/9653826903
Bethléem,-21.14983535,55.5307869,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/10641002571
Malema,-17.43256315492,35.77694533890,1,"{""5.11d"": 1}",{},,2,0,https://www.thecrag.com/en/climbing/mozambique/area/12362819760
Panga,-2.12476295785,30.69358721391,27,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"-2.1235631,30.6899988,-2.1269939,30.6960606",2,0,https://www.thecrag.com/en/climbing/africa/area/11891923
Bigogwe,-1.63914311834,29.42411209263,5,"{""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1}",{},"-1.6193939,29.3985796,-1.6583451,29.4548845",2,0,https://www.thecrag.com/en/climbing/africa/area/11891995
Kivumu,-2.02583554367,29.81728271982,2,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"-2.0245901,29.8163712,-2.0270454,29.8181736",2,0,https://www.thecrag.com/en/climbing/africa/area/1292905059
Rurambo,-1.95839231549,29.86668127536,0,{},{},"-1.9568248,29.8658096,-1.9599558,29.8676979",2,0,https://www.thecrag.com/en/climbing/africa/area/1292907108
Nkuli,-1.58680023600,29.52051012621,4,"{""5.5"": 1, ""5.7"": 1}",{},"-1.580841,29.5147943,-1.5926811,29.5262098",2,0,https://www.thecrag.com/en/climbing/africa/area/11892019
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/11891947
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/11891971
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/5791143477
Praslin,-4.32333387299,55.73111349496,16,{},"{""Bouldering"": {""count"": 5, ""pct"": ""100.0%""}}","-4.2863424,55.6747679,-4.3676919,55.7932143",2,0,https://www.thecrag.com/en/climbing/africa/area/5791145298
La Digue,-4.3601032,55.83904785,31,{},"{""Bouldering"": {""count"": 4, ""pct"": ""100.0%""}}","-4.3347138,55.8194355,-4.3854926,55.8586602",2,0,https://www.thecrag.com/en/climbing/africa/area/5791146576
Curieuse,-4.28312709942,55.72638015809,1,{},"{""Bouldering"": {""count"": 1, ""pct"": ""100.0%""}}","-4.2730015,55.7055811,-4.2965518,55.7504277",2,0,https://www.thecrag.com/en/climbing/africa/area/9705501936
Fogo,14.92987745000,-24.38794615000,27,{},"{""Bouldering"": {""count"": 5, ""pct"": ""62.5%""}, ""Sport"": {""count"": 3, ""pct"": ""37.5%""}}","15.070532,-24.5424414,14.7892229,-24.2334509",2,0,https://www.thecrag.com/en/climbing/africa/area/1345564269
Santo Antao,17.05131528223,-25.18388645364,3,{},"{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","17.2587879,-25.4416037,16.8268172,-24.9170065",2,0,https://www.thecrag.com/en/climbing/africa/area/4641562050
Sal,16.72137905000,-22.93294430000,3,"{""5.1"": 1}","{""Alpine"": {""count"": 1, ""pct"": ""100.0%""}}","16.8699989,-23.0222082,16.5727592,-22.8436804",2,0,https://www.thecrag.com/en/climbing/africa/area/8529069453
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/burkina-faso/area/1293715425
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/759528093
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/africa/area/759528147
Tristan da Cunha,-38.78540510000,-11.17808825000,0,{},{},"-36.8593784,-12.9688597,-40.7114318,-9.3873168",2,0,https://www.thecrag.com/en/climbing/africa/area/759528201
Beheda,-8.49455251089,125.95887445169,4,{},"{""Bouldering"": {""count"": 1, ""pct"": ""100.0%""}}","-8.4891904,125.9546415,-8.5015842,125.9657995",2,0,https://www.thecrag.com/en/climbing/east-timor/area/650777832
Below the Road,-8.49024909179,125.96066943764,0,{},{},"-8.4891904,125.9558234,-8.4913314,125.9657995",2,0,https://www.thecrag.com/en/climbing/east-timor/area/691282260
Up the Road,-8.49258484424,125.95954443878,4,{},{},"-8.491123,125.9549346,-8.4938709,125.9644591",2,0,https://www.thecrag.com/en/climbing/east-timor/area/2648683815#t2648691342
Up the Road,-8.49258484424,125.95954443878,4,{},{},"-8.491123,125.9549346,-8.4938709,125.9644591",2,0,https://www.thecrag.com/en/climbing/east-timor/area/2648683815#t2648745003
New Swabia,-71.74672691407,88.53878263132,4,"{""5.10b"": 1, ""5.10d"": 1, ""5.11b"": 1, ""5.11d"": 1, ""5.12b"": 1, ""5.12d"": 1}","{""Trad"": {""count"": 1, ""pct"": ""50.0%""}, ""Alpine"": {""count"": 1, ""pct"": ""50.0%""}}","-60.7346649,-13.1369018,-81.1193914,179.1677857",2,0,https://www.thecrag.com/en/climbing/antarctica/area/3286344054
Tangra Mountains,-62.53135513523,-60.20038193089,16,"{""5.3"": 1}",{},,2,0,https://www.thecrag.com/en/climbing/antarctica/livingston-island/area/14263159
Kulusuk,65.55006925000,-37.12632395000,1,"{""5.9"": 1, ""5.10a"": 1}",{},"65.5897153,-37.2567866,65.5104232,-36.9958613",2,0,https://www.thecrag.com/en/climbing/arctic-region/area/6328326378
天门山 Tianmen Mountain,40.58175605,116.7721367,243,"{""5.2"": 1, ""5.4"": 1, ""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}","{""Bouldering"": {""count"": 8, ""pct"": ""33.3%""}, ""Trad"": {""count"": 8, ""pct"": ""33.3%""}, ""Sport"": {""count"": 6, ""pct"": ""25.0%""}, ""Aid"": {""count"": 1, ""pct"": ""4.2%""}, ""Ice"": {""count"": 1, ""pct"": ""4.2%""}}","40.5933185,116.760217,40.5701936,116.7840564",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3353513262
精灵谷 Jinglinggu,40.59815225807,116.77428462243,282,"{""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1, ""5.14c"": 1}","{""Sport"": {""count"": 13, ""pct"": ""44.8%""}, ""Trad"": {""count"": 9, ""pct"": ""31.0%""}, ""Bouldering"": {""count"": 6, ""pct"": ""20.7%""}, ""Ice"": {""count"": 1, ""pct"": ""3.4%""}}","40.6024547,116.7584766,40.5950361,116.7807717",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/2340553527
秘密花园 Secret Garden,40.60091087555,116.78043581602,33,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1, ""5.14c"": 1}",{},"40.6013648,116.7800028,40.6004525,116.7809308",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012
前哨 Frontier outpost,40.60211710000,116.78147020000,11,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}",{},"40.6022189,116.7812556,40.6020153,116.7816848",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/6885112782
鸽壁 Pigeon Crag,40.6060318,116.7763488,84,{},"{""Bouldering"": {""count"": 5, ""pct"": ""50.0%""}, ""Sport"": {""count"": 4, ""pct"": ""40.0%""}, ""Trad"": {""count"": 1, ""pct"": ""10.0%""}}","40.6087222,116.7702775,40.6033414,116.7824201",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656944
老村北,40.60499305,116.7677011,4,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}","{""Trad"": {""count"": 1, ""pct"": ""50.0%""}, ""Sport"": {""count"": 1, ""pct"": ""50.0%""}}","40.6051519,116.767162,40.6048342,116.7682402",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/7598894262
老怪 Demon Crag,40.59799398688,116.78550805187,34,{},{},"40.5983027,116.785335,40.5975736,116.7857588",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920
小怪 Monster,40.59724925591,116.78656969601,31,"{""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}","{""Trad"": {""count"": 2, ""pct"": ""50.0%""}, ""Sport"": {""count"": 2, ""pct"": ""50.0%""}}","40.5977693,116.7856372,40.5964964,116.7874718",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/812096289
十万岩友 A Hundred Thousand Climbers,40.59791609700,116.78497423333,10,"{""5.4"": 1, ""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"40.5980606,116.7848079,40.5977655,116.7851352",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/650316279
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155660892
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656968
春天里 Springtime,40.6123792,116.7683309,57,"{""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}","{""Bouldering"": {""count"": 1, ""pct"": ""100.0%""}}","40.6135603,116.7679755,40.6111981,116.7686863",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/2426411784
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656992
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/2432759445
小华山,40.62295846403,116.76153718410,4,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"40.623442,116.7606283,40.6224648,116.7624676",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155793759
纪念碑 Monument,40.61597485679,116.76917242005,3,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}",{},"40.6161203,116.7689431,40.6158434,116.7693508",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155661678
70年代 70‘s decade,40.61683296271,116.76776751030,13,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"40.6177775,116.7664813,40.6158637,116.7689168",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932921
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/156058986
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/811935351
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155793093
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3828829545
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/5720901915
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/14159624319
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/811940598
黑石岩场,40.66182642452,116.76806052499,25,{},{},"40.6624762,116.7676085,40.6611781,116.7685151",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/11769463674
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/6193991856
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3817907034
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/5756460441
完美心情 Perfect Feeling,40.62552022916,116.72111954288,19,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},"40.6271825,116.7194567,40.6232902,116.7228041",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891349219
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/811941171
世界尽头,40.62502155957,116.70529877503,28,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}","{""Trad"": {""count"": 1, ""pct"": ""25.0%""}, ""Sport"": {""count"": 2, ""pct"": ""50.0%""}, ""Aid"": {""count"": 1, ""pct"": ""25.0%""}}","40.6254952,116.7045607,40.6244332,116.7059286",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/9811009341
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/4443230112
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155758893
桃谷 Peach Gorge,40.57887835000,116.78939015000,6,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}",{},"40.5794977,116.7884675,40.578259,116.7903128",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656824
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/6071446560
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3963001659
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3962866377
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155793411
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/956889135
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656848
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656800
流白水,40.49177605,116.7553824,49,{},"{""Bouldering"": {""count"": 2, ""pct"": ""100.0%""}}","40.4970854,116.7451471,40.4864667,116.7656177",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/4843223826
云龙涧,40.49941985000,116.78195060000,13,{},{},"40.5039722,116.777423,40.4948675,116.7864782",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/5542756365
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891390934
昌平 Changping District,40.23605933215,116.17303449382,174,"{""5.3"": 1, ""5.5"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}","{""Sport"": {""count"": 2, ""pct"": ""33.3%""}, ""Bouldering"": {""count"": 3, ""pct"": ""50.0%""}, ""Ice"": {""count"": 1, ""pct"": ""16.7%""}}","40.3809063,115.8964285,40.0822796,116.3939431",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3963222984
海淀 Haidian District,40.03571293260,116.21547540122,65,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}","{""Trad"": {""count"": 1, ""pct"": ""33.3%""}, ""Sport"": {""count"": 1, ""pct"": ""33.3%""}, ""Bouldering"": {""count"": 1, ""pct"": ""33.3%""}}","40.125346,116.0342418,39.9139548,116.3327301",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/5997588351
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3963241254
延庆 Yanqing District,40.54392888528,116.16459776664,8,"{""5.2"": 1, ""5.4"": 1, ""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1}","{""Ice"": {""count"": 4, ""pct"": ""100.0%""}}","40.7821801,115.7306858,40.3283988,116.5580078",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3963255876
怀柔 Huairou District,40.64811261384,116.58405425827,179,{},"{""Sport"": {""count"": 1, ""pct"": ""10.0%""}, ""Ice"": {""count"": 6, ""pct"": ""60.0%""}, ""Trad"": {""count"": 1, ""pct"": ""10.0%""}, ""Bouldering"": {""count"": 2, ""pct"": ""20.0%""}}","41.0565805,116.2825771,40.2612167,116.8883192",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3963266661
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3963369384
白河 Baihe,40.55905455,116.7497048,1643,"{""5.2"": 1, ""5.4"": 1, ""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1, ""5.14c"": 1, ""5.15a"": 1}","{""Trad"": {""count"": 16, ""pct"": ""22.2%""}, ""Bouldering"": {""count"": 14, ""pct"": ""19.4%""}, ""Sport"": {""count"": 31, ""pct"": ""43.1%""}, ""Aid"": {""count"": 3, ""pct"": ""4.2%""}, ""Ice"": {""count"": 8, ""pct"": ""11.1%""}}","40.6624762,116.6742116,40.4556329,116.825198",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/12486523#t4701431433
白河 Baihe,40.55905455,116.7497048,1643,"{""5.2"": 1, ""5.4"": 1, ""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1, ""5.14c"": 1, ""5.15a"": 1}","{""Trad"": {""count"": 16, ""pct"": ""22.2%""}, ""Bouldering"": {""count"": 14, ""pct"": ""19.4%""}, ""Sport"": {""count"": 31, ""pct"": ""43.1%""}, ""Aid"": {""count"": 3, ""pct"": ""4.2%""}, ""Ice"": {""count"": 8, ""pct"": ""11.1%""}}","40.6624762,116.6742116,40.4556329,116.825198",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/12486523#t7637725275
云蒙峡百米瀑冰瀑,40.52452325000,116.77992585000,5,"{""5.6"": 1}",{},"40.5254203,116.778853,40.5236262,116.7809987",2,0,https://www.thecrag.com/en/climbing/china/beijing/area/3830726910
Head Wall,21.60446154477,106.34898008956,21,{},{},"21.6050014,106.3486284,21.603944,106.3493794",2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530812
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530704
The Arch,21.56861349118,106.41050179084,5,{},{},"21.5702465,106.4094072,21.5666146,106.4116817",2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530758
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530488
L'Ile Noire,21.61826054170,106.34757092824,11,{},{},"21.6185037,106.3472668,21.6180599,106.3478408",2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530542
Papaya Wall,21.63230235069,106.37264612709,7,{},{},"21.6325529,106.3723739,21.6320393,106.3729372",2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530866
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530596
WoofStuck,21.61529795849,106.37573537731,13,{},{},"21.6159593,106.3743938,21.614523,106.3770009",2,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530650
Dragon Wall,21.61380862932,106.32421256397,27,{},{},"21.6144236,106.3234735,21.6131436,106.3250049",2,0,https://www.thecrag.com/en/climbing/vietnam/area/2596663056
Thánh Gióng,21.61472064279,106.36690390608,23,{},{},"21.6152699,106.3665908,21.6141822,106.3671465",2,0,https://www.thecrag.com/en/climbing/vietnam/area/4576973799
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",2,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604
Infinity Cave,21.62439095108,106.37417922009,10,{},{},"21.6247178,106.3735359,21.6240646,106.3748341",2,0,https://www.thecrag.com/en/climbing/vietnam/area/7666883376
K Wall,21.60997694356,106.30969905515,5,{},{},"21.6101045,106.3095464,21.6098302,106.3098093",2,0,https://www.thecrag.com/en/climbing/vietnam/area/8968523721
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/8968447062
Cobra Wall,21.61404000000,106.37587355013,14,{},{},"21.6142428,106.3754858,21.6138438,106.3762476",2,0,https://www.thecrag.com/en/climbing/vietnam/area/10576270080
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/10576534725
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/10949628666
Floatin' Shore,21.62639018924,106.38531571911,9,{},{},"21.626561,106.3847378,21.6262023,106.3859326",2,0,https://www.thecrag.com/en/climbing/vietnam/area/12907691979
Weeping Wall,21.60630967265,106.37473236621,9,{},{},"21.6066493,106.3743451,21.6059672,106.3751199",2,0,https://www.thecrag.com/en/climbing/vietnam/area/12804215001
The Crying Moon,21.60686899282,106.37396389316,8,{},{},"21.6070503,106.3736288,21.6066777,106.3742469",2,0,https://www.thecrag.com/en/climbing/vietnam/area/12804188211
Suoi Da,10.51994783726,107.12053466210,69,{},"{""Bouldering"": {""count"": 14, ""pct"": ""100.0%""}}","10.5227223,107.1168896,10.5169101,107.1230958",2,0,https://www.thecrag.com/en/climbing/vietnam/area/4582577493
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/13162777677
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/13550386413
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/13563902670
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/vietnam/area/2698007007
